id,name,description,type,domain,gender,aliases,residence,theoi_url,level1,level2,level3,level4,level5
Q466866,Nessus,centaur in Greek mythology,centaur,[],,[],,https://www.theoi.com/Georgikos/KentaurosNessos.html,Mythological Greek Character,centaur,,,
Q193267,Nestor,"wise ruler of Pylos in Greek mythology, son of Neleus",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q844313,Nicaea,daughter of Sangarius in Greek mythology,Mythological Greek Character,[],female,[],,https://www.theoi.com/Nymphe/NympheNikaia.html,Mythological Greek Character,,,,
Q165023,Nike,goddess of victory in Greek mythology,allegorical Greek deity,[],female,"['Winged Nike', 'Diva Victoria', 'Winged Victory', 'Victory', 'Victoria']",,https://www.theoi.com/Daimon/Nike.html,Mythological Greek Character,Greek deity,allegorical Greek deity,,
Q685243,Nilus,"god of the Nile river in Greek mythology, son of Oceanus and Tethys",Potamoi,['Nile'],male,['Nile'],,https://www.theoi.com/Potamos/PotamosNeilos.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q1152356,Ninus,mythical founder of Nineveh,Mythological Greek Character,[],male,['Ninos'],,,Mythological Greek Character,,,,
Q213621,Niobe,"mythological figure, daughter of Tantalus",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1671771,Nireus,king in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1136201,Nisos,King of Megara in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2661436,Norax,son of Hermes in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q903273,Notus,"god of the south wind, storms of late summer and early autumn, wetness, mist, and rain in Greek mythology",Anemoi,['south wind'],male,"['Notos', 'Auster']",,https://www.theoi.com/Titan/AnemosNotos.html,Mythological Greek Character,Greek deity,Anemoi,,
Q741155,Nycteus,king of Thebes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2409327,Nyctimene,daughter of Epopeus in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q2599183,Nyctimus,youngest or oldest of the 50 sons of Lycaon,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q131203,Nyx,Greek goddess of the night,Greek primordial deity,['night'],female,"['Nott', 'Nótt']",,https://www.theoi.com/Protogenos/Nyx.html,Mythological Greek Character,Greek deity,Greek primordial deity,,
Q161419,Oceanus,"Ancient Greek god of the earth-encircling river, Oceanos",titan,['Oceanus'],male,['Okeanos'],Arcadia Regional Unit,https://www.theoi.com/Titan/TitanOkeanos.html,Mythological Greek Character,Greek deity,titan,,
Q426041,Ochimus,king in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1929263,Ocnus,"figure in Greek mythology, punished in the underworld for sloth or hesitation",Mythological Greek Character,[],male,['Bianor'],,,Mythological Greek Character,,,,
Q47231,Odysseus,legendary Greek king of Ithaca,Mythological Greek Character,[],male,['Ulysses'],,,Mythological Greek Character,,,,
Q1539620,Oeagrus,"mythical character, father of Orpheus",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1162217,Oebalus,son of Cynortas in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1358973,Oecles,son of Antiphates in Greek mythology,Mythological Greek Character,[],male,['Oecleus'],,,Mythological Greek Character,,,,
Q130890,Oedipus,mythical Greek king of Thebes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q749966,Oeneus,mythical king of Calydon,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q847890,Oenomaus,father of Hippodamia; son of Ares,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q858671,Oenone,"nymph of Greek mythology, wife of Paris",naiad,[],female,"['Oenonë', 'Oinone', 'Enone']",,https://www.theoi.com/Nymphe/NympheOinone.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q937216,Oenopion,"mythical character, son of Ariadne with Dionysus or Theseus",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2715690,Oenotrus,son of Lycaon in Greek mythology,Mythological Greek Character,[],male,['Oinotros'],,,Mythological Greek Character,,,,
Q2641175,Oeonus,son of Licymnius in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1142802,Ogyges,mythical character,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q975447,Oileus,mythical father of Ajax the Lesser,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1365927,Oizys,goddess of misery in Greek mythology,allegorical Greek deity,"['sorrow', 'suffering', 'mental depression', 'misery', 'anxiety', 'mourning']",female,['Oezys'],,https://www.theoi.com/Daimon/Oizys.html,Mythological Greek Character,Greek deity,allegorical Greek deity,,
Q2069546,Olynthus,son of Strymon in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q486698,Omphale,"daughter of Iardanus, in Greek mythology",Mythological Greek Character,[],female,['Omphalë'],,,Mythological Greek Character,,,,
Q1419140,Opheltes,son of Lycurgus of Nemea in Greek mythology,Mythological Greek Character,[],male,['Archemorus'],,,Mythological Greek Character,,,,
Q1053307,Ophion,Primordial Greek creator deity,Mythological Greek Character,[],male,['Ophioneus'],,https://www.theoi.com/Titan/TitanOphion.html,Mythological Greek Character,,,,
Q3243942,Ophiotaurus,"legendary creature, part bull and part serpent, in Greek mythology",Mythological Greek Character,[],male,[],,https://www.theoi.com/Ther/TaurosOphis.html,Mythological Greek Character,,,,
Q192407,Orestes,son of Agamemnon in Greek mythology,Mythological Greek Character,[],male,['Agamemnonides'],,,Mythological Greek Character,,,,
Q201261,Orion,giant huntsman in Greek mythology,Greek deity,[],male,[],,https://www.theoi.com/Gigante/GiganteOrion.html,Mythological Greek Character,Greek deity,,,
Q1129489,Orithyia,legendary princess of Athens,Greek water deities,[],female,"['Oreithyia', 'Oreithya']",,https://www.theoi.com/Nymphe/NympheOreithyia1.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q1985130,Orneus,"in Greek mythology, son of King Erechtheus and Praxithea",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2031315,Ornytion,son of Sisyphus and king of Corinth in Greek mythology,Mythological Greek Character,[],male,"['Ornytus', 'Ornytos']",,,Mythological Greek Character,,,,
Q174353,Orpheus,"legendary musician, poet, and prophet in ancient Greek religion and myth",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1538275,Orphne,Ancient Greek nymph,Greek nymph,[],female,['Gorgyra'],,https://www.theoi.com/Khthonios/Gorgyra.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q979627,Orseis,water deity,naiad,[],female,[],,https://www.theoi.com/Nymphe/NympheOrseis.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q336230,Orthrus,mythical dog of Geryon,Mythological Greek Character,[],male organism,[],,https://www.theoi.com/Ther/KuonOrthros.html,Mythological Greek Character,,,,
Q1419104,Otrera,daughter of Euros in Greek mythology,Mythological Greek Character,[],female,['Hippo'],,https://www.theoi.com/Heroine/AmazonOtrera.html,Mythological Greek Character,,,,
Q1191947,Ourea,Greek mountain deities,Greek primordial deity,[],male,[],,https://www.theoi.com/Protogenos/Ourea.html,Mythological Greek Character,Greek deity,Greek primordial deity,,
Q575252,Oxylus,"son of Haemon, mythical king of Elis",Mythological Greek Character,[],male,['Oxylos'],,https://www.theoi.com/Georgikos/Oxylos.html,Mythological Greek Character,,,,
Q1144291,Oxyntes,"mythical Greek king, father of Apheidas and Thymoetes",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1862189,Paean (god),"Greek deity, physician of Olympian gods",Greek deity,[],male,['Paian'],,,Mythological Greek Character,Greek deity,,,
Q252387,Palamedes,mythical son of Nauplius,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q457294,Pallas,Titan in Greek mythology,titan,[],male,[],,https://www.theoi.com/Titan/TitanPallas.html,Mythological Greek Character,Greek deity,titan,,
Q2446711,Pamphylus,son of Aegimius in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q132582,Pan,"Greek god of the mountain wilds, shepherds, flocks, rustic music, fertility, spring, and theatrical criticism, with the hindquarters, legs, and horns of a goat",Greek deity,[],male,['Faunus'],,https://www.theoi.com/Georgikos/Pan.html,Mythological Greek Character,Greek deity,,,
Q850227,Panacea,Greek goddess of universal health,Greek deity,[],female,['Panakeia'],,https://www.theoi.com/Ouranios/AsklepiasPanakeia.html,Mythological Greek Character,Greek deity,,,
Q1428276,Pandareus,son of Merops in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1057384,Pandarus,"mythological Trojan, son of Lycaon",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1073827,Pandia,"Greek goddess, daughter of Zeus and Selene",Greek deity,[],female,[],,https://www.theoi.com/Titan/Pandeia.html,Mythological Greek Character,Greek deity,,,
Q865111,Pandion I,legendary king of Athens,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1076578,Pandion II,legendary king of Athens,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q131346,Pandora,mythological figure,Mythological Greek Character,[],female,['Anesidora'],,https://www.theoi.com/Heroine/Pandora.html,Mythological Greek Character,,,,
Q633120,Pandrosus,daughter of Cecrops I in Greek mythology,Mythological Greek Character,[],female,['Pandrosos'],,,Mythological Greek Character,,,,
Q1235584,Panopea,water deity,Mythological Greek Character,[],female,"['Panopae', 'Panope']",,,Mythological Greek Character,,,,
Q3893378,Panopeus,son of Phocus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q119919,Panthous,"priest of Apollo at Troy, son of Othrys",Mythological Greek Character,[],male,['Panthus'],,,Mythological Greek Character,,,,
Q1474700,Paphos,"mythical character, daughter of Pygmalion",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q167646,Paris,"mythological son of Priam, king of Troy",Mythological Greek Character,[],male,"['Alexandros', 'Alexander']",,,Mythological Greek Character,,,,
Q1128942,Parthenopeus,son of Melanion in Greek mythology,Mythological Greek Character,[],male,['Parthenopaeus'],,,Mythological Greek Character,,,,
Q203236,Pasiphaë,"daughter of Helios, the Sun in Greek mythology",Mythological Greek Character,[],female,[],,https://www.theoi.com/Titan/Pasiphae.html,Mythological Greek Character,,,,
Q1235379,Pasithea,one of the Charities in Greek mythology,Greek deity,[],female,[],,https://www.theoi.com/Ouranios/KharisPasithea.html,Mythological Greek Character,Greek deity,,,
Q186271,Patroclus,son of Menoetius in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1766777,Peisistratus,son of Nestor in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q611171,Peitho,"Oceanid of Greek mythology, personification of Persuasion",Okeanid,['persuasion'],female,['Suadela'],,https://www.theoi.com/Daimon/Peitho.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q1636827,Pelasgus,ancestor of the Arcadians in Greek mythology,autochthonos,[],male,[],,,Mythological Greek Character,autochthonos,,,
Q178641,Peleus,son of Aeacus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q182439,Pelias,"mythical king of Iolcus, and son of Poseidon",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q11940784,Pelopeia,daughter of Thyestes,Mythological Greek Character,[],female,"['Pelopia', 'Pelopea']",,,Mythological Greek Character,,,,
Q192485,Pelops,son of Tantalus in Greek mythology,Mythological Greek Character,[],male,[],,https://www.theoi.com/Heros/Pelops.html,Mythological Greek Character,,,,
Q254381,Peneleus,son of Hippalcimus in Greek mythology,Mythological Greek Character,[],male,['Peneleos'],,,Mythological Greek Character,,,,
Q165769,Penelope,wife of Odysseus in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1364612,Peneus,Thessalian river god,Potamoi,['Pineios'],male,[],,https://www.theoi.com/Potamos/PotamosPeneios.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q3899052,Penia,Greek goddess and personification of poverty,Greek deity,['poverty'],female,[],,https://www.theoi.com/Daimon/Penia.html,Mythological Greek Character,Greek deity,,,
Q379828,Penthesilea,Amazonian queen in Greek mythology,Mythological Greek Character,[],female,[],,https://www.theoi.com/Heroine/AmazonPenthesileia.html,Mythological Greek Character,,,,
Q391091,Pentheus,mythical king of Thebes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1336476,Penthilus,mythical son of Orestes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2097787,Pergamus,legendary son of Neoptolemus,Mythological Greek Character,[],male,['Pergamos'],,,Mythological Greek Character,,,,
Q3899862,Periclymenus,son of Neleus in Greek mythology,Mythological Greek Character,[],male,[],,https://www.theoi.com/Heros/Periklymenos.html,Mythological Greek Character,,,,
Q342343,Perieres,king of Messenia,Mythological Greek Character,[],male,['Perieres'],,,Mythological Greek Character,,,,
Q2022766,Perigune,daughter of Sinis in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q16932564,Periphas,"legendary king of Attica, turned into an eagle by Zeus",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q28126889,Periphetes,mythical son of Hephaestus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q281670,Pero,Greek mythical figure,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1333108,Perse,"Oceanid (one of the three thousand daughters of the Titans Oceanus and Tethys), and the wife of the Sun god, Helios",Okeanid,[],female,"['Perseis', 'Persa']",,https://www.theoi.com/Nymphe/NymphePerseis.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q45967,Persephone,Greek goddess of spring and the queen of the underworld,Greek deity,[],female,"['Kore', 'Libera']",Hades,https://www.theoi.com/Khthonios/Persephone.html,Mythological Greek Character,Greek deity,,,
Q660924,Perses,Ancient Greek mythological Titan,titan,[],male,"['Persaeus', 'Persaios', 'Perses']",,https://www.theoi.com/Titan/TitanPerses.html,Mythological Greek Character,Greek deity,titan,,
Q130832,Perseus,legendary Greek hero and founder of Mycenae,demigod of Greek mythology,[],male,[],,https://www.theoi.com/Heros/Perseus.html,Mythological Greek Character,Greek deity,demigod of Greek mythology,,
Q539123,Persian Sibyl,"priestess presiding over the Apollonian oracle, who allegedly foretold the exploits of Alexander of Macedon",sibyl,[],female,"['Sambathe', 'Babylonian Sibyl', 'Sabbe', 'Hebrew Sibyl', 'Egyptian Sibyl', 'Sabba', 'Sambethe']",,,Mythological Greek Character,sibyl,,,
Q2551733,Peteus,"son of Orneus, mythical figure",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q212818,Phaedra,wife of Theseus in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q203480,Phaethon,son of Helios from Greek mythology,Mythological Greek Character,[],male,"['Phaeton', 'Phaëton']",,https://www.theoi.com/Titan/Phaethon.html,Mythological Greek Character,,,,
Q1119537,Phaethusa,"daughter of Helios and Neaera, in Greek mythology",Greek nymph,[],female,[],,,Mythological Greek Character,Greek deity,Greek nymph,,
Q1969790,Phalanthus of Tarentum,son of Aratos in Greek mythology,Mythological Greek Character,[],male,"[""Fàlant d'Esparta""]",,,Mythological Greek Character,,,,
Q1349003,Phanes,Ancient Greek deity of procreation,Mythological Greek Character,[],male,[],,https://www.theoi.com/Protogenos/Phanes.html,Mythological Greek Character,,,,
Q936486,Phantasos,deity,Greek deity,[],male,[],,,Mythological Greek Character,Greek deity,,,
Q2329005,Phegeus,mythical son of Alpheius,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1340816,Pheidon,"king of Argos, son of Aristodamidas",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1120723,Pheme,Greek goddess of fame or rumor,Greek deity,[],female,['Ossa'],,,Mythological Greek Character,Greek deity,,,
Q1235168,Phemius,mythical bard in Homer,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2993240,Phemonoe,mythical prophet at Delphi,Mythological Greek Character,[],female,[],Delphi,,Mythological Greek Character,,,,
Q731181,Pheres,son of Cretheus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q53606,Philammon,musician son of Apollo in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q212827,Philoctetes,mythological character,Mythological Greek Character,[],male,['Philocretes'],,,Mythological Greek Character,,,,
Q2277624,Philoeteus,Odysseus' cowherd in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q115449,Philomela,legendary princess of Athens transformed into a nightingale,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q3321564,Philophrosyne,daimona in Greek mythology,Greek deity,[],female,[],,https://www.theoi.com/Daimon/Philophrosyne.html,Mythological Greek Character,Greek deity,,,
Q975581,Philotes,"Greek goddess of affection, friendship, and sex",allegorical Greek deity,[],female,['Friendship'],,https://www.theoi.com/Daimon/Philotes.html,Mythological Greek Character,Greek deity,allegorical Greek deity,,
Q398524,Philyra,Oceanid of Greek mythology,Okeanid,[],female,[],,https://www.theoi.com/Nymphe/NymphePhilyre.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q641065,Phineus,son of Agenor in Greek mythology,Mythological Greek Character,[],male,"['Phineus', 'son of Agenor']",,,Mythological Greek Character,,,,
Q868738,Phlegethon,mythological river of Hades (Greece),Potamoi,[],,['Pyriphlegethon'],,https://www.theoi.com/Khthonios/PotamosPyriphlegethon.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q831583,Phlegyas,king of the Lapiths in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q3624035,Phlias,"Greek mythical character, father of Dameon",Mythological Greek Character,[],male,"['Phliasus', 'Phlious', 'Phlius']",,,Mythological Greek Character,,,,
Q1133738,Phobetor,deity,Greek deity,[],male,[],,,Mythological Greek Character,Greek deity,,,
Q105019,Phobos,personification of fear in Greek mythology,Greek deity,['fear'],male,"['Timor', 'Pavor']",,,Mythological Greek Character,Greek deity,,,
Q836311,Phocus,"mythical character, son of Aeacus",Mythological Greek Character,[],male,['Phokos son of Aiakos'],,,Mythological Greek Character,,,,
Q183281,Phoebe,titan in Greek mythology,titan,[],female,"['Phoibe', 'Phœbe']",,https://www.theoi.com/Titan/TitanisPhoibe.html,Mythological Greek Character,Greek deity,titan,,
Q1145956,Phoenix,"Greek mythology character, son of Agenor and Telephassa, eponym of Phoenicia",Mythological Greek Character,[],male,['Phoinix'],,,Mythological Greek Character,,,,
Q1135152,Pholus,centaur in Greek mythology,centaur,[],male,[],,https://www.theoi.com/Georgikos/KentaurosPholos.html,Mythological Greek Character,centaur,,,
Q22965548,Phorbas,son of Lapithus,Mythological Greek Character,[],male,['Phorbas'],,https://www.theoi.com/Heros/PhorbasLapithios.html,Mythological Greek Character,,,,
Q200382,Phorcys,Greek sea god,chthonic deities,[],male,['Phorcus'],,https://www.theoi.com/Pontios/Phorkys.html,Mythological Greek Character,Greek deity,chthonic deities,,
Q649624,Phoroneus,son of Inachus in Greek mythology,Potamoi,[],male,[],,,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q1775444,Phosphorus,personification of the Morning Star in Greek and Roman mythology,Greek deity,[],male,"['Heosphoros', 'Eosphorus', 'Lucifer', 'Hesperus']",,https://www.theoi.com/Titan/AsterEosphoros.html,Mythological Greek Character,Greek deity,,,
Q743482,Phrixus,son of Athamas in Greek mythology,Mythological Greek Character,[],male,['Phryxus'],,,Mythological Greek Character,,,,
Q1862400,Phrontis,son of Phrixus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1779164,Phyleus,Mythical son of Augeias,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1334087,Phyllis,daughter of Sithon in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q4843985,Pirene,nymph,naiad,[],female,['Peirene'],,https://www.theoi.com/Nymphe/NymphePeirene.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q502156,Pirithous,son of Ixion in Greek mythology,Mythological Greek Character,[],male,['Perithous'],,,Mythological Greek Character,,,,
Q750580,Pittheus,son of Pelops in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q3493090,Pitys,in Greek mythology an Oread nymph who was pursued by Pan,Oread,[],female,[],,https://www.theoi.com/Nymphe/NymphePitys.html,Mythological Greek Character,Greek deity,Greek nymph,Oread,
Q463865,Pleione,Oceanid of Greek mythology,Okeanid,[],female,[],,https://www.theoi.com/Nymphe/NymphePleione.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q1065234,Pleisthenes,"son of Pelops, and brother of Atreus and Thyestes",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1411680,Pleuron,mythical son of Aetolus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q205251,Plutus,Greek god of wealth,Greek deity,['wealth'],male,"['Ploûtos', 'Ploutos']",,https://www.theoi.com/Georgikos/Ploutos.html,Mythological Greek Character,Greek deity,,,
Q1071946,Podalirius,mythical son of Asclepius,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1206572,Podarces,character of the Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q10350754,Poeas,Argonaut and friend of Heracles in Greek mythology,Mythological Greek Character,[],male,['Poias'],,,Mythological Greek Character,,,,
Q2992411,Poena,"Greek divinity of punishment, often plural",Greek deity,['punishment'],female,"['Poinai', 'Poina', 'Poenae', 'Poine', 'Poene', 'Poena']",,https://www.theoi.com/Daimon/Poine.html,Mythological Greek Character,Greek deity,,,
Q2713002,Polemos,"daemon in Greek mythology, a divine personification or embodiment of war",daemon,[],male,"['Polemos', 'Bellum']",,https://www.theoi.com/Daimon/Polemos.html,Mythological Greek Character,Greek deity,daemon,,
Q6081853,Polites,"mythological Greek character, Trojan prince, son of Priam",Mythological Greek Character,[],male,['Polites of Troy'],,,Mythological Greek Character,,,,
Q1233841,Polybotes,one of the Giants of Greek mythology,Giants,[],male,[],,https://www.theoi.com/Gigante/GigantePolybotes.html,Mythological Greek Character,Greek deity,Giants,,
Q31954,Polybus of Corinth,mythological king of Corinth,Mythological Greek Character,[],male,['Polybus'],,,Mythological Greek Character,,,,
Q2102913,Polycaon,son of Lelex,Mythological Greek Character,[],male,[],,https://www.theoi.com/Heros/Polykaon.html,Mythological Greek Character,,,,
Q1635138,Polycaste,daughter of Nestor in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1205276,Polydamas,"Trojan hero, son of Panthoos in the Iliad",Mythological Greek Character,[],male,"['Pulydamas', 'Polydamas', 'Poulydamas']",,,Mythological Greek Character,,,,
Q771241,Polydectes,mythological king on Seriphos,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2628781,Polydectes of Sparta,early Eurypontid king of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q346634,Polydorus,"mythological trojan prince, son of Priam",Mythological Greek Character,[],male,"['Polydorus of Troy', 'Polydorus']",,,Mythological Greek Character,,,,
Q2335996,Polyeidos,"mythical seer, who revived Glaucus son of Minos",Mythological Greek Character,[],male,['Polyidus'],,,Mythological Greek Character,,,,
Q104425,Polyhymnia,muse of rhetoric in Greek mythology,Mythological Greek Character,['hymn'],female,['Polymnia'],,https://www.theoi.com/Ouranios/MousaPolyhymnia.html,Mythological Greek Character,,,,
Q2288153,Polymestor,mythical king of the Bistonians in Thrace,Mythological Greek Character,[],male,['Polymnestor'],,,Mythological Greek Character,,,,
Q334817,Polynices,mythological prince of Thebes,Mythological Greek Character,[],male,"['Polyneices', 'Polyneikes']",,,Mythological Greek Character,,,,
Q193567,Polyphemus,giant son of Poseidon and Thoosa in Greek mythology,cyclops,[],male,[],,https://www.theoi.com/Gigante/GigantePolyphemos.html,Mythological Greek Character,cyclops,,,
Q750236,Polyxena,mythical daughter of Priam,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q174190,Ponos,personification of pain/toil in ancient Greece,allegorical Greek deity,[],male,[],,https://www.theoi.com/Daimon/Ponos.html,Mythological Greek Character,Greek deity,allegorical Greek deity,,
Q190563,Pontus,sea god of Greek mythology,Greek primordial deity,['Mediterranean Sea'],male,['Pontos'],,https://www.theoi.com/Protogenos/Pontos.html,Mythological Greek Character,Greek deity,Greek primordial deity,,
Q1421201,Porphyrion,giant in Greek mythology,Giants,[],male,[],,https://www.theoi.com/Gigante/GigantePorphyrion.html,Mythological Greek Character,Greek deity,Giants,,
Q1178970,Porthaon,son of Agenor in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q966521,Porus,deity,daemon,[],male,[],,https://www.theoi.com/Daimon/Poros.html,Mythological Greek Character,Greek deity,daemon,,
Q41127,Poseidon,God of the seas in Greek mythology,Olympian god,"['earthquake', 'sea', 'horse breeding']",male,"['Posidon', 'Poseidon', 'Neptunus', 'Neptune']",,https://www.theoi.com/Olympios/Poseidon.html,Mythological Greek Character,Greek deity,Olympian god,,
Q1539632,Pothos,"Greek divinity, desire/yearning personified",Greek deity,['lust'],male,[],,https://www.theoi.com/Ouranios/ErosPothos.html,Mythological Greek Character,Greek deity,,,
Q715705,Potnia Theron,female divinitiy associated with animals,Mythological Greek Character,[],female,['Mistress of animals'],,,Mythological Greek Character,,,,
Q2108224,Praxithea,"daughter of Phrasimus or the river-god Cephissus, married to king Erechtheus of Athens",Mythological Greek Character,[],female,['Praxithea II'],,https://www.theoi.com/Nymphe/NymphePraxithea.html,Mythological Greek Character,,,,
Q170473,Priam,mythological king of Troy,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q206878,Priapus,ancient Greek deity,Mythological Greek Character,[],male,[],,https://www.theoi.com/Georgikos/Priapos.html,Mythological Greek Character,,,,
Q1164796,Procles,"Procles son of Aristodemus, Spartan king",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1231743,Procne,"legendary princess of Athens, sister of Philomele",Mythological Greek Character,[],female,['Progne'],,,Mythological Greek Character,,,,
Q1139470,Procris,legendary princess of Athens,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q271949,Procrustes,son of Poseidon in Greek mythology,Mythological Greek Character,[],male,"['Polypemon', 'Damastes Procrustes']",,,Mythological Greek Character,,,,
Q644604,Proetus,mythical Greek king at Tiryns,Mythological Greek Character,[],male,['Proetus son of Abas'],,,Mythological Greek Character,,,,
Q83160,Prometheus,"Titan, culture hero, and trickster figure in Greek mythology",titan,[],male,[],,https://www.theoi.com/Titan/TitanPrometheus.html,Mythological Greek Character,Greek deity,titan,,
Q871361,Protesilaus,Ancient Greek hero,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q191481,Proteus,sea divinity in Greek mythology,Greek water deities,[],male,['Proteus of Egypt'],Karpathos,https://www.theoi.com/Pontios/Proteus.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q2104755,Prothoenor,"Greek mythical character, Boeotian warrior killed by Polydamas at Troy",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1572248,Protogeneia,mythical daughter of Deucalion,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q2537664,Prytanis,king of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q5623747,Psamathe,Nereid of Greek mythology,Mythological Greek Character,[],female,['Ψάμαθη'],,https://www.theoi.com/Pontios/NereisPsamathe.html,Mythological Greek Character,,,,
